epoch;loss;train_acc;train_auprc;train_auroc;train_minpse;train_prec0;train_prec1;train_rec0;train_rec1;val_acc;val_auprc;val_auroc;val_loss;val_minpse;val_prec0;val_prec1;val_rec0;val_rec1
20;0.29116466126569196;0.8915605;0.6018649434800952;0.8812531573393118;0.5566180171112229;0.8976931;0.7731674;0.9870805;0.28132865;0.8867163;0.5441918434832008;0.8521844148659419;0.2858271459516422;0.5273972602739726;0.89753693;0.700565;0.9809763;0.28440368
21;0.2909713992627596;0.8908794;0.595984303782277;0.8789522395016164;0.5556114745848012;0.8973918;0.76551723;0.98660785;0.27931556;0.8845438;0.5480038693606457;0.8541462225939658;0.2849322380642577;0.5034168564920274;0.89677846;0.67777777;0.97918165;0.2798165
22;0.29260872183045983;0.8927866;0.6004681586406673;0.8811953132576178;0.5571212883744339;0.90046096;0.7590966;0.9848747;0.30447912;0.8857852;0.5462387807301302;0.8549101997536833;0.28487725241409184;0.5068493150684932;0.8998016;0.67171717;0.9766691;0.30504587
23;0.2887313883325586;0.8962605;0.6148435609432252;0.8848673419926862;0.5633802816901409;0.90577555;0.7532751;0.98219633;0.34725717;0.89013034;0.5535101038282442;0.8560355842120168;0.28401028123018834;0.5160550458715596;0.90425533;0.69158876;0.97631013;0.33944955
24;0.28805334088559714;0.8953069;0.6152757069917878;0.8866474450399948;0.564167086059386;0.9033914;0.7640845;0.9841657;0.3276296;0.88764745;0.54718373513263;0.8555778565171862;0.2838010544328494;0.5091743119266054;0.9018568;0.6796116;0.97631013;0.32110092
25;0.28522934100080166;0.89408076;0.6150054088937119;0.8866070255463095;0.5646703573225968;0.90268236;0.75411767;0.9835355;0.32259688;0.88702667;0.5447316262990723;0.8557523857821216;0.28379512968121073;0.505720823798627;0.9015252;0.6747573;0.9759512;0.31880733
26;0.2888034072711401;0.8949663;0.6173440887225097;0.886658645144915;0.5663983903420523;0.9005747;0.7923784;0.9875532;0.30347258;0.88640594;0.5466686524080919;0.8524116322108577;0.2861964997762038;0.5137614678899083;0.89828837;0.6902174;0.9795406;0.2912844
27;0.28697902628857974;0.89578366;0.6211116687264284;0.8890694429499957;0.5753768844221105;0.9066735;0.739267;0.9803844;0.35530952;0.88919926;0.5469990770569555;0.8524165717183558;0.28502243743373473;0.5228310502283106;0.9060515;0.67099565;0.97272074;0.35550457
28;0.285818160333358;0.89571553;0.6234262947564844;0.8889356958563734;0.5727226975339708;0.90186477;0.7878788;0.9867654;0.31404126;0.8904407;0.54956172224284;0.8526841283745069;0.28764686314475824;0.5;0.90108806;0.7195767;0.9809763;0.3119266
29;0.28590736848608395;0.8961924;0.6199714425930543;0.8877573060564062;0.5727226975339708;0.9047102;0.7627696;0.9835355;0.33819827;0.8882682;0.5461564150667548;0.8564060472743799;0.2833410045334377;0.5091324200913242;0.90299004;0.6792453;0.97559226;0.33027524
30;0.2872125188991408;0.8953069;0.6126384083934916;0.8863672045386553;0.5697030699547055;0.9062113;0.73734176;0.9803844;0.3517866;0.8851645;0.5442692736169117;0.8560298214532689;0.2851772263488882;0.505720823798627;0.9023984;0.65;0.9723618;0.32798165
31;0.28518499762218735;0.89448947;0.6240397021893643;0.888863757483355;0.5704225352112676;0.8996629;0.796748;0.9881834;0.2959235;0.8879578;0.5520179818570689;0.853392124449245;0.2865045452288113;0.5091743119266054;0.8981938;0.7118644;0.98169416;0.28899083
32;0.2846848850965898;0.8946257;0.6288030449161387;0.8915376883728797;0.5732259687971817;0.9007118;0.7849741;0.986923;0.3049824;0.8860956;0.5524234734940228;0.854170096880207;0.28424994720575014;0.5114678899082569;0.8982549;0.6864865;0.97918165;0.2912844
33;0.2841225601263295;0.897759;0.6234128895916661;0.8886605102696437;0.5686965274282838;0.912083;0.7209091;0.97581536;0.3990941;0.8879578;0.5513068508003688;0.8591836969908521;0.2825486635075897;0.517162471395881;0.90647;0.65690374;0.9705671;0.36009175
34;0.2868510596461756;0.897146;0.6230764731967944;0.8910831425218704;0.5727226975339708;0.90604126;0.76237625;0.98298407;0.34876698;0.887337;0.5471465682011301;0.8568086171354807;0.28407051497035557;0.518348623853211;0.90209097;0.67464113;0.97559226;0.3233945
35;0.28568949757804746;0.8968054;0.6317006445741962;0.8911539509727995;0.5757423251132361;0.9048309;0.77002287;0.9841657;0.33870155;0.8882682;0.5508247295157123;0.8550246316773908;0.2879625670264997;0.5045871559633027;0.9024552;0.6826923;0.97631013;0.32568806
36;0.28414441436309923;0.89428514;0.6200720407176924;0.886780498321808;0.5686965274282838;0.89952666;0.79511535;0.98810464;0.29491696;0.88764745;0.5425216873649311;0.8539206517515494;0.2893465793073584;0.49770642201834864;0.8978989;0.71022725;0.98169416;0.28669724
